,isFraudUser
company_5337_window_0,False
company_3974_window_9,False
company_3974_window_8,False
company_3974_window_7,False
company_3974_window_6,False
company_3974_window_5,False
company_3974_window_4,False
company_3974_window_3,False
company_3974_window_2,False
company_3974_window_1,False
company_3974_window_0,False
company_5965_window_9,False
company_5965_window_8,False
company_5965_window_7,False
company_5965_window_6,False
company_5965_window_5,False
company_5965_window_4,False
company_5965_window_3,False
company_5965_window_2,False
company_5965_window_1,False
company_5965_window_0,False
company_152_window_9,False
company_152_window_8,False
company_152_window_7,False
company_152_window_6,False
company_152_window_5,False
company_152_window_4,False
company_152_window_3,False
company_152_window_2,False
company_152_window_1,False
company_152_window_0,False
company_2364_window_1,False
company_2364_window_2,False
company_2364_window_0,False
company_3452_window_9,False
company_3452_window_8,False
company_3452_window_7,False
company_3452_window_6,False
company_3452_window_5,False
company_3452_window_4,False
company_3452_window_3,False
company_3452_window_2,False
company_3452_window_1,False
company_3452_window_0,False
company_3932_window_3,False
company_3932_window_2,False
company_3932_window_1,False
company_3932_window_0,False
company_352_window_6,False
company_352_window_5,False
company_352_window_4,False
company_352_window_3,False
company_352_window_2,False
company_352_window_1,False
company_352_window_0,False
company_3029_window_9,False
company_3029_window_8,False
company_3029_window_6,False
company_3029_window_7,False
company_3029_window_5,False
company_3029_window_4,False
company_3029_window_3,False
company_3029_window_2,False
company_3029_window_1,False
company_3029_window_0,False
company_3876_window_9,False
company_3876_window_8,False
company_3876_window_7,False
company_3876_window_6,False
company_3876_window_5,False
company_3876_window_4,False
company_3876_window_3,False
company_3876_window_2,False
company_3876_window_1,False
company_3876_window_0,False
company_7498_window_0,False
company_338_window_6,True
company_338_window_7,True
company_338_window_8,True
company_338_window_5,True
company_338_window_4,True
company_338_window_3,True
company_338_window_2,True
company_338_window_0,True
company_338_window_1,True
company_2777_window_9,False
company_2777_window_8,False
company_2777_window_7,False
company_2777_window_6,False
company_2777_window_5,False
company_2777_window_4,False
company_2777_window_3,False
company_2777_window_2,False
company_2777_window_1,False
company_2777_window_0,False
company_3889_window_9,False
company_3889_window_8,False
company_3889_window_7,False
company_3889_window_6,False
company_3889_window_5,False
company_3889_window_4,False
company_3889_window_3,False
company_3889_window_2,False
company_3889_window_1,False
company_3889_window_0,False
company_4581_window_0,False
company_1354_window_5,True
company_1354_window_3,True
company_1354_window_4,True
company_1354_window_2,True
company_1354_window_1,True
company_1354_window_0,True
company_5729_window_9,False
company_5729_window_8,False
company_5729_window_7,False
company_5729_window_6,False
company_5729_window_5,False
company_5729_window_4,False
company_5729_window_3,False
company_5729_window_2,False
company_5729_window_1,False
company_5729_window_0,False
company_4848_window_9,False
company_4848_window_8,False
company_4848_window_7,False
company_4848_window_6,False
company_4848_window_5,False
company_4848_window_4,False
company_4848_window_3,False
company_4848_window_2,False
company_4848_window_1,False
company_4848_window_0,False
company_7147_window_9,False
company_7147_window_8,False
company_7147_window_7,False
company_7147_window_6,False
company_7147_window_5,False
company_7147_window_4,False
company_7147_window_3,False
company_7147_window_2,False
company_7147_window_1,False
company_7147_window_0,False
company_7452_window_9,True
company_7452_window_8,True
company_7452_window_7,True
company_7452_window_6,True
company_7452_window_5,True
company_7452_window_4,True
company_7452_window_3,True
company_7452_window_2,True
company_7452_window_1,True
company_7452_window_0,True
company_7514_window_9,False
company_7514_window_8,False
company_7514_window_7,False
company_7514_window_6,False
company_7514_window_5,False
company_7514_window_4,False
company_7514_window_3,False
company_7514_window_2,False
company_7514_window_1,False
company_7514_window_0,False
company_6204_window_0,False
company_3787_window_9,False
company_3787_window_8,False
company_3787_window_7,False
company_3787_window_6,False
company_3787_window_5,False
company_3787_window_4,False
company_3787_window_3,False
company_3787_window_2,False
company_3787_window_1,False
company_3787_window_0,False
company_7304_window_9,False
company_7304_window_8,False
company_7304_window_7,False
company_7304_window_6,False
company_7304_window_5,False
company_7304_window_4,False
company_7304_window_3,False
company_7304_window_2,False
company_7304_window_1,False
company_7304_window_0,False
company_4298_window_9,False
company_4298_window_8,False
company_4298_window_7,False
company_4298_window_6,False
company_4298_window_5,False
company_4298_window_4,False
company_4298_window_3,False
company_4298_window_2,False
company_4298_window_1,False
company_4298_window_0,False
company_3805_window_9,False
company_3805_window_8,False
company_3805_window_7,False
company_3805_window_6,False
company_3805_window_5,False
company_3805_window_4,False
company_3805_window_3,False
company_3805_window_2,False
company_3805_window_1,False
company_3805_window_0,False
company_6776_window_9,False
company_6776_window_8,False
company_6776_window_7,False
company_6776_window_6,False
company_6776_window_5,False
company_6776_window_4,False
company_6776_window_3,False
company_6776_window_2,False
company_6776_window_1,False
company_6776_window_0,False
company_1909_window_9,True
company_1909_window_8,True
company_1909_window_7,True
company_1909_window_6,True
company_1909_window_5,True
company_1909_window_4,True
company_1909_window_3,True
company_1909_window_2,True
company_1909_window_1,True
company_1909_window_0,True
company_4981_window_9,True
company_4981_window_8,True
company_4981_window_7,True
company_4981_window_6,True
company_4981_window_5,True
company_4981_window_4,True
company_4981_window_3,True
company_4981_window_2,True
company_4981_window_1,True
company_4981_window_0,True
company_3758_window_9,False
company_3758_window_8,False
company_3758_window_7,False
company_3758_window_6,False
company_3758_window_5,False
company_3758_window_4,False
company_3758_window_3,False
company_3758_window_2,False
company_3758_window_1,False
company_3758_window_0,False
company_628_window_9,True
company_628_window_8,True
company_628_window_7,True
company_628_window_6,True
company_628_window_5,True
company_628_window_4,True
company_628_window_3,True
company_628_window_2,True
company_628_window_1,True
company_628_window_0,True
company_7545_window_9,False
company_7545_window_8,False
company_7545_window_7,False
company_7545_window_6,False
company_7545_window_5,False
company_7545_window_4,False
company_7545_window_3,False
company_7545_window_2,False
company_7545_window_1,False
company_7545_window_0,False
company_5734_window_1,True
company_5734_window_2,True
company_5734_window_3,True
company_5734_window_0,True
company_6059_window_9,True
company_6059_window_8,True
company_6059_window_7,True
company_6059_window_6,True
company_6059_window_5,True
company_6059_window_4,True
company_6059_window_3,True
company_6059_window_2,True
company_6059_window_1,True
company_6059_window_0,True
company_1343_window_9,False
company_1343_window_8,False
company_1343_window_7,False
company_1343_window_6,False
company_1343_window_5,False
company_1343_window_4,False
company_1343_window_3,False
company_1343_window_2,False
company_1343_window_1,False
company_1343_window_0,False
company_579_window_9,True
company_579_window_8,True
company_579_window_7,True
company_579_window_6,True
company_579_window_5,True
company_579_window_4,True
company_579_window_3,True
company_579_window_2,True
company_579_window_1,True
company_579_window_0,True
company_5633_window_0,False
company_3206_window_9,True
company_3206_window_8,True
company_3206_window_7,True
company_3206_window_6,True
company_3206_window_5,True
company_3206_window_4,True
company_3206_window_3,True
company_3206_window_2,True
company_3206_window_1,True
company_3206_window_0,True
company_110_window_9,False
company_110_window_8,False
company_110_window_7,False
company_110_window_6,False
company_110_window_5,False
company_110_window_4,False
company_110_window_3,False
company_110_window_2,False
company_110_window_1,False
company_110_window_0,False
company_1530_window_9,False
company_1530_window_8,False
company_1530_window_7,False
company_1530_window_6,False
company_1530_window_5,False
company_1530_window_4,False
company_1530_window_3,False
company_1530_window_2,False
company_1530_window_1,False
company_1530_window_0,False
company_2578_window_5,True
company_2578_window_4,True
company_2578_window_3,True
company_2578_window_2,True
company_2578_window_1,True
company_2578_window_0,True
company_5260_window_9,False
company_5260_window_8,False
company_5260_window_7,False
company_5260_window_6,False
company_5260_window_5,False
company_5260_window_4,False
company_5260_window_3,False
company_5260_window_2,False
company_5260_window_1,False
company_5260_window_0,False
